"id","management_number","hospital_name","address","phone","operating_status","source_modified_at"
"2333","383000001020190001","JA 임상병리 동물병원","경기도 안양시 만안구 안양로 150, 지층 (안양동)","031-347-0546","영업/정상","2019-06-19 14:32:27"
"2334","383000001020200001","안양본동물의료센터","경기도 안양시 동안구 시민대로 370 (관양동)","031-396-8275","영업/정상","2025-06-24 13:25:30"
"2335","383000001020200002","연합에이엠씨","경기도 안양시 동안구 시민대로 312, 평촌칼라힐주차빌딩 2층 234~237호 (평촌동)","031-422-7579","영업/정상","2026-01-13 15:47:33"
"2336","383000001020210001","퍼스트동물병원","경기도 안양시 동안구 경수대로 597, 영신빌딩 2층 202호 (호계동)","031-360-0818","영업/정상","2021-04-13 17:47:44"
"2337","383000001020220001","동물병원 오월의산책","경기도 안양시 동안구 경수대로 563, 현대제우스타워 201호 (호계동)","031-452-0119","영업/정상","2022-06-17 17:57:49"
"2338","383000001020230001","안양동물병원","경기도 안양시 만안구 안양로 347 (안양동)","031-466-0075","영업/정상","2025-04-16 10:01:20"
"2339","383000001020230002","안양김준동물병원","경기도 안양시 만안구 안양로 180, 204호 (안양동, 안양 KCC 스위첸)","031-447-1175","영업/정상","2023-09-04 07:59:47"
"2340","383000001020240001","푸른힐동물병원","경기도 안양시 동안구 흥안대로456번길 24, 201호 (평촌동)","031-425-7579","영업/정상","2024-06-21 09:54:01"
"2341","383000001020240002","돌봄동물병원","경기도 안양시 동안구 관평로 183, 평촌자이엘라 107,108호 (관양동)","031-687-8749","영업/정상","2024-06-21 09:53:36"
"2342","383000001020240003","두카메디컬센터","경기도 안양시 동안구 벌말로 126, 평촌 오비즈타워 2층 217호 (관양동)","031-422-7534","영업/정상","2024-07-15 10:22:45"
"2343","383000001020240004","나은동물병원","경기도 안양시 동안구 귀인로 108, 206호,207호 (호계동)","031-360-0750","영업/정상","2026-04-07 16:04:56"
"2344","383000001020250001","24시 이오동물병원","경기도 안양시 동안구 관악대로 177, 2층 (비산동)","031-360-2575","영업/정상","2025-03-24 17:40:23"
"2345","383000001020250002","바로외과동물병원","경기도 안양시 동안구 경수대로 707, 1층 101호 일부, 102호 (호계동)","031-360-7597","영업/정상","2025-05-29 11:19:20"
"2346","383000001020250003","소중한 동물병원","경기도 안양시 만안구 관악대로 55, 안양역푸르지오더샵 근린생활시설-2 2층 203호 (안양동)","031-360-5000","영업/정상","2025-11-17 16:21:57"
"2347","383000001020250004","메이드 동물의료센터","경기도 안양시 동안구 관악대로 157, 두성프라자 1층 105호, 106호 (비산동)","031-387-1190","영업/정상","2025-08-19 14:33:34"
"2348","383000001020060002","주현동물병원","경기도 안양시 만안구 병목안로 57 (안양동)","031-443-9726","영업/정상","2019-01-14 15:33:11"
"2349","383000001020060004","제일동물병원","경기도 안양시 동안구 시민대로 187, 105호 (비산동, 안양건설타워)","031-388-1845","영업/정상","2019-01-14 15:33:54"
"2350","383000001019990001","한빛동물병원","경기도 안양시 동안구 흥안대로 110, 1층,지층 (호계동)","031-429-7575","영업/정상","2023-03-29 18:00:20"
"2351","383000001020010003","중앙동물병원","경기도 안양시 만안구 안양로 258 (안양동)","031-444-0275","영업/정상","2019-01-14 14:17:56"
"2352","383000001020010004","서울종합동물병원","경기도 안양시 동안구 흥안대로 492 (관양동,1층)","031-422-7565","영업/정상","2019-01-14 14:19:39"
"2353","383000001020020002","수호천사동물병원","경기도 안양시 만안구 박달로 551 (안양동)","031-451-7582","영업/정상","2024-10-24 14:12:12"
"2354","383000001020040004","정수동물병원","경기도 안양시 동안구 흥안대로456번길 11, 102호 (평촌동,본프라자)","031-425-7588","영업/정상","2019-01-14 15:27:18"
"2355","383000001020040006","우리동물병원","경기도 안양시 동안구 비산로 18, 자이아이파크 상가동 205호 (비산동)","031-465-3375","영업/정상","2022-03-15 17:46:25"
"2356","383000001020040008","김인천동물병원","경기도 안양시 동안구 경수대로 472 (호계동, 영풍주상복합아파트상가 114호)","031-477-7275","영업/정상","2019-01-14 15:29:25"
"2357","383000001020040009","경기중앙동물병원","경기도 안양시 만안구 안양로 150 (안양동,신강빌딩 지상1층)","031-443-8875","영업/정상","2019-03-25 15:05:56"
"2358","383000001020040010","바우동물병원","경기도 안양시 만안구 박달로 512 (박달동)","031-443-1280","영업/정상","2019-01-14 15:32:05"
"2359","383000001020110002","다사랑동물병원","경기도 안양시 동안구 시민대로 266, 103호 (관양동, 평촌샤르망오피스텔)","031-385-7588","영업/정상","2020-11-12 13:40:44"
"2360","383000001020120001","웰니스동물병원(평촌점)","경기도 안양시 동안구 시민대로 300, 지하1층 (관양동, 평촌이마트)","031-382-0011","영업/정상","2025-07-10 09:52:52"
"2361","383000001020130002","디아나동물병원","경기도 안양시 동안구 관악대로 317-4, 1층 (관양동)","031-381-8275","영업/정상","2019-01-14 15:54:02"
"2362","383000001020130003","평촌나무동물병원","경기도 안양시 동안구 흥안대로 458, 1층 103호 (평촌동, 평촌메가타운)","031-425-3403","영업/정상","2019-01-14 15:55:15"
"2363","383000001020130004","인덕원동물의료센터","경기도 안양시 동안구 흥안대로 495, 2층 (관양동)","031-426-0075","영업/정상","2025-03-11 09:27:39"
"2364","383000001020130005","테라리움동물병원","경기도 안양시 동안구 관평로 314 (관양동)","031-388-7588","영업/정상","2019-01-14 15:59:25"
"2365","383000001020130007","씨엘동물병원","경기도 안양시 동안구 동편로 6, 207호 (관양동, 스마트프라자)","031-425-7512","영업/정상","2020-06-02 13:33:20"
"2366","383000001020140002","쇼독동물병원","경기도 안양시 동안구 경수대로 833, 2층 (비산동)","031-465-0907","영업/정상","2023-03-02 08:54:57"
"2367","383000001020140003","다온동물병원","경기도 안양시 동안구 평촌대로 124, , 귀인로190번길 39 (평촌동)","031-689-5975","영업/정상","2024-07-12 15:24:48"
"2368","383000001020140004","석수동물병원","경기도 안양시 만안구 연현로 109, 2동 104호 (석수동, 석수두산위브아파트 상가동)","031-473-1275","영업/정상","2019-01-14 16:04:53"
"2369","386000001020110001","위더스동물병원","경기도 부천시 원미구 길주로 81, 모건시티 (상동)","","영업/정상","2020-12-03 17:17:58"
"2370","386000001020170001","훈 동물병원","경기도 부천시 소사구 송내대로 14, 송내역 파인 푸르지오 2단지 (송내동)","032-526-5500","영업/정상","2020-12-03 17:33:59"
"2371","386000001020170003","런던동물병원","경기도 부천시 소사구 경인로 102 (송내동)","032-611-0275","영업/정상","2020-12-03 17:34:50"
"2372","386000001020110002","부천24시SKY동물메디컬센터","경기도 부천시 원미구 길주로 234, 힐스테이트 중동 203동 2001, 2007호 (중동)","032-323-7579","영업/정상","2025-07-18 17:01:28"
"2373","386000001020110003","월드펫동물병원","경기도 부천시 원미구 중동로 100, 팰리스카운티 아이파크상가동 213호 (중동)","","영업/정상","2024-08-09 13:25:16"
"2374","386000001020110004","신세계동물병원","경기도 부천시 소사구 경인로 232, 이테크 에비뉴스타 215호 (심곡본동)","032-614-7588","영업/정상","2022-07-08 09:52:23"
"2375","386000001020110005","24시 이지동물의료센터","경기도 부천시 원미구 부일로 712, 조양시티프라자 (역곡동)","032-348-7975","영업/정상","2026-04-20 17:55:26"
"2376","386000001020110006","부천준동물병원","경기도 부천시 원미구 신흥로 230, 두리프라자 (중동)","","영업/정상","2023-01-18 13:20:40"
"2377","386000001020120002","소풍동물병원","경기도 부천시 원미구 송내대로 239, 소풍 (상동)","","영업/정상","2020-12-03 17:23:53"
"2378","386000001020120003","나음동물병원","경기도 부천시 원미구 길주로 276, 무광오피스빌딩 (중동)","","영업/정상","2020-12-03 17:24:34"
"2379","386000001020130001","S동물병원","경기도 부천시 원미구 상동로 78 (상동, 상동 동양파라곤)","032-322-5222","영업/정상","2020-12-03 17:25:18"
"2380","386000001020130002","기린동물병원","경기도 부천시 원미구 길주로 273, 신명타운 (중동)","032-322-0506","영업/정상","2020-12-03 17:25:49"
"2381","386000001020130003","정샘동물병원","경기도 부천시 원미구 중동로 244, 109,110호 (중동, 상록센트럴타워)","032-323-4999","영업/정상","2023-10-12 09:38:38"
"2382","386000001020140002","노엘동물병원","경기도 부천시 소사구 범안로 98, 범박동 근린생활시설 (범박동)","","영업/정상","2022-01-13 20:48:35"
"2383","386000001020140003","우리앤동물병원","경기도 부천시 원미구 조마루로105번길 8-6 (상동)","032-325-7975","영업/정상","2025-07-04 17:36:12"
"2384","386000001020140006","지중해동물병원","경기도 부천시 원미구 길주로 275, 중동프라자 (중동)","","영업/정상","2023-04-19 13:56:30"
"2385","386000001020150002","원종동물병원","경기도 부천시 오정구 소사로 793 (원종동)","","영업/정상","2020-12-03 17:30:12"
"2386","386000001020160002","바로 동물병원","경기도 부천시 원미구 원미로 88-2 (원미동)","","영업/정상","2020-12-03 17:31:08"
"2387","386000001020160003","맘스동물의료센터","경기도 부천시 원미구 길주로 80, 로얄타워 (상동)","032-229-8275","영업/정상","2025-04-10 20:36:43"
"2388","386000001020160004","24시해든동물메디컬센터","경기도 부천시 원미구 신흥로 190, 위브더스테이트 (중동)","032-715-7579","영업/정상","2026-05-28 15:14:35"
"2389","386000001020160005","마리동물병원","경기도 부천시 오정구 여월로 66, DS타워 (여월동)","","영업/정상","2020-12-03 17:32:43"
"2390","386000001020160006","쿨펫동물병원(이마트 중동점)","경기도 부천시 원미구 석천로 188, (주)신세계이마트중동점 (중동)","032-325-9617","영업/정상","2020-12-03 16:11:55"
"2391","386000001020160008","보우동물병원","경기도 부천시 소사구 양지로171번길 26 (옥길동)","032-343-7582","영업/정상","2020-12-03 17:33:34"
"2392","386000001019970003","중동동물병원","경기도 부천시 원미구 중동로 157 (중동)","","영업/정상","2020-12-03 15:53:27"
"2393","386000001019970004","정종합동물병원","경기도 부천시 오정구 소사로 706 (원종동)","","영업/정상","2020-12-03 15:55:58"
"2394","386000001019980001","고강동물병원","경기도 부천시 오정구 역곡로 473 (고강동)","","영업/정상","2026-01-14 17:32:01"
"2395","386000001019990002","미르 동물병원","경기도 부천시 원미구 길주로77번길 19-45, 디아뜨갤러리4 113호 (상동)","","영업/정상","2022-12-12 18:20:51"
"2396","386000001020000001","24시 아이동물메디컬센터","경기도 부천시 오정구 소사로 779, 뉴월드프라자 (원종동)","","영업/정상","2025-12-01 15:36:52"
"2397","386000001020020001","조규만외과동물병원","경기도 부천시 원미구 부일로 226, 대명그린프라자 (상동)","032-656-7582","영업/정상","2026-05-28 15:28:50"
"2398","386000001020020003","상동물병원","경기도 부천시 원미구 조마루로97번길 34-9 (상동)","032-328-0079","영업/정상","2020-12-03 16:06:17"
"2399","386000001020030006","아름다운동물병원","경기도 부천시 원미구 상일로 100, 송내부건프라자 (상동)","","영업/정상","2020-12-03 16:08:17"
"2400","386000001020030011","행복한동물병원","경기도 부천시 원미구 소향로13번길 14-16, 대맥프라자 (상동)","","영업/정상","2020-12-03 16:08:45"
"2401","386000001020030013","연은동물병원","경기도 부천시 오정구 역곡로490번길 5 (고강동)","","영업/정상","2020-12-03 16:09:12"
"2402","386000001020040014","온유동물병원","경기도 부천시 원미구 길주로 342 (중동)","","영업/정상","2020-12-03 16:11:33"
"2403","386000001020050006","다나동물병원","경기도 부천시 원미구 도약로 31 (상동)","","영업/정상","2020-12-03 16:12:17"
"2404","386000001020050009","가나동물병원","경기도 부천시 소사구 경인로 72 (송내동)","","영업/정상","2020-12-03 15:57:18"
"2405","386000001020050013","가람동물병원","경기도 부천시 소사구 경인로 494, 조양프라자 (괴안동)","","영업/정상","2021-11-24 11:09:20"
"2406","386000001020050015","다솜동물병원","경기도 부천시 원미구 지봉로 116, 역곡시장 (역곡동)","032-351-3031","영업/정상","2020-12-03 16:29:14"
"2407","386000001020060005","엘림동물병원","경기도 부천시 원미구 삼작로 305 (도당동, 성진그린타운 102동)","","영업/정상","2020-12-03 16:31:25"
"2408","386000001020060006","수동물병원","경기도 부천시 오정구 소사로 709, 그린메디칼프라자 (원종동)","032-675-8575","영업/정상","2023-03-14 17:21:39"
